,PC,PC,RA,RA,SA1,SA1,FiringRate_value,Spikes_n_items,Spikes_diff_mean,depth,Pin_Radius,Spikes_diff_time_inrange,Spikes_diff_mean_2,Spikes_diff_mean_5,Frequency
8697,1,1,0,0,0,0,24.6,41,0.07992307692307692,0.9500000000000006,1.1050000000000006,0.39859999999999995,0.07992307692307692,0.1999,25
8698,1,1,0,0,0,0,166.2,179,0.011528813559322034,2.3000000000000016,1.1200000000000008,0.0892,0.011528813559322034,0.028358620689655167,95
8699,1,1,0,0,0,0,126.8,201,0.015527638190954773,1.1600000000000008,0.7800000000000005,0.0912,0.015527638190954773,0.03859591836734694,65
8700,1,1,0,0,0,0,26.8,29,0.06964444444444444,1.9700000000000015,0.7500000000000004,0.35319999999999996,0.06964444444444444,0.17356666666666667,65
8701,1,1,0,0,0,0,75.2,129,0.026629921259842516,1.8100000000000014,0.49500000000000016,0.1302,0.026629921259842516,0.06661612903225807,75
8702,0,0,1,1,0,0,26.39,49,0.07405106382978724,1.0500000000000007,1.465000000000001,0.36739999999999995,0.07405106382978724,0.18496363636363639,35
8703,1,1,0,0,0,0,53.6,60,0.036337931034482754,2.910000000000002,1.1100000000000008,0.1814,0.036337931034482754,0.09086545454545454,55
8704,1,1,0,0,0,0,65.5,89,0.030705747126436783,1.0000000000000007,0.9500000000000006,0.1504,0.030705747126436783,0.07683809523809523,65
8705,1,1,0,0,0,0,35.38,43,0.056907317073170725,1.2500000000000009,1.1150000000000007,0.2786,0.056907317073170725,0.1425842105263158,35
8706,1,1,0,0,0,0,85.1,100,0.023499999999999993,2.2200000000000015,1.485000000000001,0.1154,0.023499999999999993,0.05877263157894737,85
8707,0,0,1,1,0,0,54.03,86,0.03641666666666667,0.7600000000000005,0.7950000000000004,0.18,0.03641666666666667,0.09091111111111111,55
8708,0,0,1,1,0,0,26.19,36,0.07263529411764708,0.9900000000000007,0.8200000000000005,0.3624,0.07263529411764708,0.18166451612903223,55
8709,1,1,0,0,0,0,37.7,59,0.05198596491228071,1.490000000000001,1.2450000000000008,0.267,0.05198596491228071,0.13035185185185189,65
8710,1,1,0,0,0,0,126.56,211,0.01547177033492823,0.9200000000000006,0.9750000000000005,0.09040000000000001,0.01547177033492823,0.03853592233009709,65
8711,0,0,1,1,0,0,82.9,108,0.023658490566037742,0.6200000000000003,0.6650000000000003,0.1272,0.023658490566037742,0.05894368932038836,85
8712,0,0,1,1,0,0,32.34,43,0.06080975609756098,0.8700000000000006,0.8350000000000004,0.30599999999999994,0.06080975609756098,0.15183684210526316,65
8713,1,1,0,0,0,0,91.75,146,0.021144444444444445,1.2500000000000009,0.9550000000000005,0.11599999999999999,0.021144444444444445,0.05271914893617021,95
8714,1,1,0,0,0,0,160.8,309,0.012302931596091204,1.0100000000000007,0.6800000000000004,0.082,0.012302931596091204,0.030507894736842105,55
8715,0,0,1,1,0,0,186.6,369,0.010601634877384197,0.4300000000000001,1.0650000000000006,0.064,0.010601634877384197,0.026402197802197797,95
8716,1,1,0,0,0,0,24.06,26,0.07994166666666666,1.7500000000000013,0.5250000000000001,0.3994,0.07994166666666666,0.19988571428571428,25
8717,0,0,1,1,0,0,14.29,16,0.13225714285714285,0.9300000000000006,0.8450000000000004,0.654,0.13225714285714285,0.3325272727272727,15
8718,0,0,1,1,0,0,26.95,33,0.07016774193548388,1.360000000000001,1.465000000000001,0.3332,0.07016774193548388,0.17585,75
8719,0,0,1,1,0,0,17.48,19,0.11089411764705881,1.1400000000000008,1.1350000000000007,0.5538,0.11089411764705881,0.27572857142857143,45
8720,0,0,1,1,0,0,13.18,18,0.1440875,0.46000000000000013,1.430000000000001,0.6699999999999999,0.1440875,0.35956923076923075,5
8721,0,0,1,1,0,0,28.56,48,0.06711304347826087,1.0800000000000007,0.37500000000000006,0.3318,0.06711304347826087,0.16791627906976744,45
8722,1,1,0,0,0,0,34.84,64,0.05571290322580645,2.0600000000000014,0.5300000000000002,0.2704,0.05571290322580645,0.1394813559322034,85
8723,1,1,0,0,0,0,65.7,118,0.030712068965517234,1.0500000000000007,0.49000000000000016,0.1504,0.030712068965517234,0.07684955752212391,65
8724,0,0,1,1,0,0,106.75,164,0.01837037037037037,0.6700000000000004,1.0550000000000006,0.1052,0.01837037037037037,0.045616352201257857,55
8725,1,1,0,0,0,0,55.38,90,0.036293181818181815,0.5000000000000002,1.280000000000001,0.178,0.036293181818181815,0.0908164705882353,55
8726,1,1,0,0,0,0,33.66,55,0.057116981132075466,0.9300000000000006,0.4500000000000001,0.285,0.057116981132075466,0.14280800000000002,35
8727,1,1,0,0,0,0,55.44,89,0.03629195402298851,0.5300000000000002,1.2050000000000007,0.178,0.03629195402298851,0.09081428571428571,55
8728,1,1,0,0,0,0,45.5,46,0.04425909090909091,1.6900000000000013,0.7800000000000005,0.2166,0.04425909090909091,0.11088292682926829,45
8729,1,1,0,0,0,0,34.66,54,0.05613846153846154,1.9500000000000015,0.6500000000000004,0.2926,0.05613846153846154,0.13968163265306122,75
8730,1,1,0,0,0,0,35.28,42,0.056900000000000006,1.8800000000000014,1.0050000000000006,0.2784,0.056900000000000006,0.14256756756756755,35
8731,0,0,1,1,0,0,55.03,65,0.03509206349206349,0.8400000000000005,1.2300000000000009,0.17520000000000002,0.03509206349206349,0.08769,85
8732,1,1,0,0,0,0,24.34,44,0.07994285714285716,1.1900000000000008,0.5200000000000002,0.39819999999999994,0.07994285714285716,0.19990769230769231,25
8733,1,1,0,0,0,0,53.8,85,0.03634457831325301,2.820000000000002,1.1050000000000006,0.1814,0.03634457831325301,0.0908775,55
8734,1,1,0,0,0,0,35.28,68,0.056993939393939395,1.1500000000000008,0.8950000000000005,0.2788,0.056993939393939395,0.1426825396825397,35
8735,1,1,0,0,0,0,165.4,251,0.011987951807228918,1.5300000000000011,1.2500000000000009,0.0766,0.011987951807228918,0.029678861788617887,85
8736,1,1,0,0,0,0,41.88,83,0.047046913580246916,2.650000000000002,1.4950000000000012,0.23479999999999998,0.047046913580246916,0.11762307692307693,85
8737,0,0,1,1,0,0,12.6,20,0.15116666666666667,1.5300000000000011,1.1900000000000008,0.6778,0.15116666666666667,0.38338666666666665,65
8738,0,0,1,1,0,0,37.7,51,0.051224489795918364,0.9800000000000006,1.1500000000000008,0.2596,0.051224489795918364,0.12783043478260872,85
8739,0,0,1,1,0,0,121.0,137,0.01613777777777778,0.47000000000000014,1.0200000000000007,0.09280000000000001,0.01613777777777778,0.03980757575757576,65
8740,1,1,0,0,0,0,75.06,83,0.026622222222222224,1.7000000000000013,0.6150000000000002,0.1314,0.026622222222222224,0.06659743589743589,75
8741,1,1,0,0,0,0,75.44,148,0.026635616438356165,1.1600000000000008,1.485000000000001,0.13040000000000002,0.026635616438356165,0.06662377622377623,75
8742,0,0,1,1,0,0,14.586,24,0.1301363636363636,2.2000000000000015,0.9500000000000006,0.599,0.1301363636363636,0.32539999999999997,95
8743,1,1,0,0,0,0,33.94,37,0.05709714285714285,2.0200000000000014,1.0500000000000007,0.28479999999999994,0.05709714285714285,0.14278125,35
8744,1,1,0,0,0,0,44.03,82,0.0444175,2.540000000000002,0.4150000000000001,0.22119999999999998,0.0444175,0.11107012987012987,45
8745,1,1,0,0,0,0,179.0,264,0.010823664122137405,2.2800000000000016,0.4350000000000001,0.0786,0.010823664122137405,0.026735907335907336,95
8746,1,1,0,0,0,0,22.56,35,0.08567272727272729,1.8900000000000015,1.445000000000001,0.4284,0.08567272727272729,0.21422000000000002,35
8747,1,1,0,0,0,0,35.62,67,0.056956923076923086,0.7700000000000005,1.2550000000000008,0.27879999999999994,0.056956923076923086,0.14263870967741935,35
8748,1,1,0,0,0,0,35.72,49,0.054493617021276586,1.360000000000001,1.430000000000001,0.2712,0.054493617021276586,0.1363,55
8749,1,1,0,0,0,0,296.0,530,0.006710984848484849,0.31,0.5950000000000002,0.0406,0.006710984848484849,0.01672533333333333,75
8750,1,1,0,0,0,0,64.1,95,0.030754838709677417,2.6300000000000017,1.0800000000000007,0.1532,0.030754838709677417,0.0768888888888889,65
8751,0,0,1,1,0,0,22.9,37,0.0829942857142857,1.2500000000000009,1.445000000000001,0.43939999999999996,0.0829942857142857,0.2077625,75
8752,0,0,1,1,0,0,23.64,25,0.07823478260869565,0.9400000000000006,0.3,0.37939999999999996,0.07823478260869565,0.19403999999999996,35
8753,1,1,0,0,0,0,266.2,409,0.007441769041769041,1.2200000000000009,0.7250000000000003,0.0532,0.007441769041769041,0.018513366336633662,95
8754,1,1,0,0,0,0,54.0,91,0.03650561797752809,2.840000000000002,1.350000000000001,0.1952,0.03650561797752809,0.09104651162790697,55
8755,0,0,1,1,0,0,16.5,20,0.11398888888888886,1.360000000000001,0.5400000000000003,0.47919999999999996,0.11398888888888886,0.29228,75
8756,0,0,1,1,0,0,83.1,139,0.02351824817518248,0.46000000000000013,1.390000000000001,0.11700000000000002,0.02351824817518248,0.058801492537313434,85
8757,1,1,0,0,0,0,33.9,35,0.05708484848484848,1.7200000000000013,1.360000000000001,0.28459999999999996,0.05708484848484848,0.14277333333333334,35
8758,1,1,0,0,0,0,44.6,65,0.044676190476190474,2.2600000000000016,0.6550000000000002,0.2384,0.044676190476190474,0.11133333333333334,45
8759,0,0,1,1,0,0,14.17,25,0.13706086956521737,2.7100000000000017,1.1250000000000007,0.588,0.13706086956521737,0.33526999999999996,85
8760,0,0,1,1,0,0,46.94,49,0.04113617021276595,0.8500000000000005,0.6150000000000002,0.21080000000000002,0.04113617021276595,0.1026863636363636,65
8761,1,1,0,0,0,0,70.3,71,0.02763188405797101,0.9300000000000006,1.3250000000000008,0.1502,0.02763188405797101,0.06845151515151514,55
8762,0,0,1,1,0,0,59.1,72,0.03267428571428572,0.6800000000000004,1.370000000000001,0.1646,0.03267428571428572,0.08174029850746267,55
8763,0,0,1,1,0,0,27.64,34,0.06906250000000001,1.0500000000000007,1.440000000000001,0.35159999999999997,0.06906250000000001,0.17230344827586203,85
8764,0,0,1,1,0,0,18.75,31,0.10232413793103445,0.7600000000000005,1.410000000000001,0.5331999999999999,0.10232413793103445,0.2589230769230769,15
8765,0,0,1,1,0,0,81.56,118,0.023736206896551724,0.6900000000000004,0.8650000000000004,0.1298,0.023736206896551724,0.05902477876106195,85
8766,1,1,0,0,0,0,85.56,135,0.023496240601503758,0.8600000000000005,0.6900000000000004,0.1154,0.023496240601503758,0.058776923076923074,85
8767,1,1,0,0,0,0,65.44,122,0.030721666666666664,1.5100000000000011,0.5300000000000002,0.1502,0.030721666666666664,0.07685641025641025,65
8768,1,1,0,0,0,0,43.94,72,0.044417142857142856,2.1400000000000015,0.38000000000000006,0.22139999999999999,0.044417142857142856,0.11107164179104477,45
8769,0,0,1,1,0,0,64.5,81,0.030184810126582275,0.7100000000000004,1.1450000000000007,0.1596,0.030184810126582275,0.07514473684210525,75
8770,1,1,0,0,0,0,81.94,100,0.02351836734693877,1.2000000000000008,0.5450000000000002,0.11780000000000002,0.02351836734693877,0.05875999999999999,85
8771,1,1,0,0,0,0,44.75,89,0.04440459770114943,1.1400000000000008,1.2450000000000008,0.2202,0.04440459770114943,0.11105476190476192,45
8772,1,1,0,0,0,0,190.6,287,0.010507368421052632,0.6800000000000004,0.8650000000000004,0.0496,0.010507368421052632,0.026287234042553193,95
8773,0,0,1,1,0,0,32.56,37,0.057102857142857136,0.8600000000000005,1.2150000000000007,0.2872,0.057102857142857136,0.1426875,35
8774,1,1,0,0,0,0,15.414,28,0.13275384615384614,0.7300000000000004,0.8250000000000004,0.6607999999999999,0.13275384615384614,0.33264347826086954,15
8775,0,0,1,1,0,0,22.64,30,0.08267857142857142,1.6100000000000012,0.9200000000000006,0.40159999999999996,0.08267857142857142,0.20820799999999998,35
8776,1,1,0,0,0,0,145.2,193,0.013392670157068062,1.310000000000001,0.8950000000000005,0.07900000000000001,0.013392670157068062,0.03338191489361702,75
8777,1,1,0,0,0,0,25.75,42,0.07955000000000001,1.400000000000001,0.4100000000000001,0.3898,0.07955000000000001,0.19948108108108106,25
8778,1,1,0,0,0,0,35.53,68,0.05696969696969697,0.9300000000000006,0.47000000000000014,0.2788,0.05696969696969697,0.14265396825396828,35
8779,0,0,1,1,0,0,136.4,229,0.014397356828193831,0.33,0.8900000000000006,0.08520000000000001,0.014397356828193831,0.03580535714285714,35
8780,1,1,0,0,0,0,42.62,78,0.04612894736842104,1.8400000000000014,0.7850000000000004,0.23,0.04612894736842104,0.11534520547945205,65
8781,1,1,0,0,0,0,215.6,339,0.009287240356083087,0.47000000000000014,1.2000000000000008,0.0498,0.009287240356083087,0.02317664670658683,65
8782,0,0,1,1,0,0,7.957,12,0.24128000000000002,0.9300000000000006,0.5300000000000002,1.2954,0.24128000000000002,0.5446,15
8783,0,0,1,1,0,0,152.6,278,0.012890579710144928,0.4500000000000001,0.7600000000000005,0.078,0.012890579710144928,0.032082051282051285,95
8784,1,1,0,0,0,0,31.81,58,0.06151428571428572,2.700000000000002,0.6300000000000003,0.30699999999999994,0.06151428571428572,0.15380754716981132,65
8785,0,0,1,1,0,0,43.78,67,0.04442461538461538,0.7400000000000004,0.5550000000000002,0.22239999999999996,0.04442461538461538,0.11107419354838709,45
8786,0,0,1,1,0,0,33.66,48,0.05750869565217391,0.7800000000000005,0.6100000000000003,0.2738,0.05750869565217391,0.14491162790697673,25
8787,1,1,0,0,0,0,187.8,339,0.010611275964391691,1.500000000000001,0.6550000000000002,0.0618,0.010611275964391691,0.026397604790419162,95
8788,0,0,1,1,0,0,9.25,11,0.19251111111111108,1.7800000000000014,1.1200000000000008,0.9116,0.19251111111111108,0.4517,45
8789,1,1,0,0,0,0,65.0,99,0.0307298969072165,1.5200000000000011,1.4550000000000012,0.1516,0.0307298969072165,0.0768659574468085,65
8790,0,0,1,1,0,0,9.24,14,0.2023,1.440000000000001,1.1000000000000008,1.0013999999999998,0.2023,0.4862666666666666,75
8791,1,1,0,0,0,0,103.25,176,0.019088505747126436,0.6100000000000003,0.5850000000000002,0.0998,0.019088505747126436,0.04763976608187134,35
8792,1,1,0,0,0,0,129.8,176,0.014965517241379308,0.5800000000000003,1.430000000000001,0.09240000000000001,0.014965517241379308,0.03719766081871345,45
8793,0,0,1,1,0,0,63.66,116,0.030766666666666664,1.0700000000000007,1.410000000000001,0.15380000000000002,0.030766666666666664,0.0768990990990991,65
8794,1,1,0,0,0,0,31.14,44,0.061514285714285695,1.6200000000000012,1.2550000000000008,0.3072,0.061514285714285695,0.1537897435897436,65
8795,0,0,1,1,0,0,33.66,50,0.057100000000000005,0.8300000000000005,0.49500000000000016,0.2828,0.057100000000000005,0.14287999999999998,35
8796,1,1,0,0,0,0,109.25,159,0.01819872611464968,0.5800000000000003,1.2500000000000009,0.0954,0.01819872611464968,0.04545584415584415,55
8797,0,0,1,1,0,0,48.9,91,0.04005393258426966,0.6800000000000004,1.2450000000000008,0.2042,0.04005393258426966,0.10004418604651165,25
8798,0,0,1,1,0,0,127.1,226,0.015513392857142856,0.6600000000000004,1.2850000000000008,0.0912,0.015513392857142856,0.03857013574660634,65
8799,1,1,0,0,0,0,75.56,147,0.026630344827586208,1.370000000000001,1.4350000000000012,0.1302,0.026630344827586208,0.0666169014084507,75
8800,1,1,0,0,0,0,75.25,144,0.02663661971830986,0.9100000000000006,0.9150000000000005,0.13060000000000002,0.02663661971830986,0.06662589928057555,75
8801,1,1,0,0,0,0,85.7,136,0.023494029850746268,0.7700000000000005,0.8450000000000004,0.1154,0.023494029850746268,0.05877557251908396,85
8802,0,0,1,1,0,0,41.25,66,0.047021875000000005,0.8700000000000006,0.7200000000000004,0.2336,0.047021875000000005,0.11759016393442623,85
8803,1,1,0,0,0,0,46.03,62,0.04425333333333334,0.6600000000000004,1.280000000000001,0.2172,0.04425333333333334,0.1108842105263158,45
8804,0,0,1,1,0,0,89.4,126,0.021975806451612904,0.47000000000000014,1.460000000000001,0.11460000000000001,0.021975806451612904,0.05455867768595042,55
8805,1,1,0,0,0,0,24.38,39,0.07994054054054056,2.1100000000000017,0.49000000000000016,0.3986,0.07994054054054056,0.19991764705882356,25
8806,1,1,0,0,0,0,30.7,34,0.06151875,2.860000000000002,1.3050000000000008,0.3074,0.06151875,0.15380000000000002,65
8807,0,0,1,1,0,0,190.8,308,0.01036470588235294,0.39000000000000007,1.485000000000001,0.0646,0.01036470588235294,0.0258039603960396,65
8808,1,1,0,0,0,0,34.38,64,0.05711290322580645,1.8300000000000014,0.9550000000000005,0.2848,0.05711290322580645,0.1428135593220339,35
8809,0,0,1,1,0,0,34.0,61,0.05702033898305085,0.8800000000000006,0.9700000000000006,0.2812,0.05702033898305085,0.14265714285714287,35
8810,0,0,1,1,0,0,63.03,91,0.030752808988764046,0.6300000000000003,0.8550000000000004,0.1538,0.030752808988764046,0.07689302325581394,65
8811,0,0,1,1,0,0,24.56,40,0.07756842105263159,1.6600000000000013,1.330000000000001,0.366,0.07756842105263159,0.19331428571428572,55
8812,1,1,0,0,0,0,36.16,50,0.05331249999999999,2.900000000000002,1.445000000000001,0.26639999999999997,0.05331249999999999,0.13328888888888887,75
8813,0,0,1,1,0,0,27.62,55,0.06967924528301887,1.1800000000000008,0.5000000000000002,0.347,0.06967924528301887,0.17459999999999995,75
8814,1,1,0,0,0,0,85.44,155,0.02350326797385621,0.4300000000000001,1.2500000000000009,0.11560000000000001,0.02350326797385621,0.058786666666666675,85
8815,1,1,0,0,0,0,11.39,22,0.16857000000000003,1.400000000000001,0.39000000000000007,0.9142,0.16857000000000003,0.41855294117647057,35
8816,1,1,0,0,0,0,147.2,196,0.01335463917525773,1.0100000000000007,1.280000000000001,0.07200000000000001,0.01335463917525773,0.033344502617801045,75
8817,1,1,0,0,0,0,269.2,335,0.007426426426426426,0.38000000000000006,0.9050000000000005,0.0436,0.007426426426426426,0.018512727272727274,75
8818,1,1,0,0,0,0,74.4,110,0.026753703703703707,2.8500000000000023,0.46500000000000014,0.14320000000000002,0.026753703703703707,0.06674476190476193,75
8819,1,1,0,0,0,0,55.34,92,0.036286666666666675,1.9200000000000015,0.5200000000000002,0.1772,0.036286666666666675,0.09080919540229884,55
8820,1,1,0,0,0,0,165.6,308,0.011822222222222222,0.9700000000000006,1.4950000000000012,0.07320000000000002,0.011822222222222222,0.029468646864686462,85
8821,1,1,0,0,0,0,229.0,341,0.008683775811209441,1.290000000000001,0.47500000000000014,0.057999999999999996,0.008683775811209441,0.02157857142857143,95
8822,0,0,1,1,0,0,78.5,147,0.024984827586206897,0.7600000000000005,1.1050000000000006,0.13060000000000002,0.024984827586206897,0.06229999999999999,85
8823,0,0,1,1,0,0,54.12,106,0.03636923076923077,1.0200000000000007,1.0050000000000006,0.1808,0.03636923076923077,0.09089504950495049,55
8824,0,0,1,1,0,0,35.2,50,0.05396666666666666,1.6000000000000012,0.8700000000000006,0.29219999999999996,0.05396666666666666,0.13409333333333331,95
8825,0,0,1,1,0,0,49.16,90,0.03990454545454545,0.5100000000000002,0.5550000000000002,0.19619999999999999,0.03990454545454545,0.09976705882352939,25
8826,1,1,0,0,0,0,35.78,60,0.0569103448275862,0.8500000000000005,0.6750000000000003,0.27899999999999997,0.0569103448275862,0.14259272727272726,35
8827,1,1,0,0,0,0,182.6,214,0.01080943396226415,1.9200000000000015,0.3950000000000001,0.0722,0.01080943396226415,0.02670334928229665,95
8828,0,0,1,1,0,0,83.4,163,0.023587577639751552,0.5100000000000002,1.335000000000001,0.127,0.023587577639751552,0.058872151898734175,85
8829,1,1,0,0,0,0,76.25,79,0.026589610389610396,1.0900000000000007,0.3,0.13040000000000002,0.026589610389610396,0.06656756756756757,75
8830,1,1,0,0,0,0,65.44,94,0.030378260869565202,1.0700000000000007,0.7200000000000004,0.17520000000000002,0.030378260869565202,0.07561123595505616,45
8831,0,0,1,1,0,0,144.8,251,0.01355582329317269,0.36000000000000004,0.9450000000000005,0.0782,0.01355582329317269,0.03375528455284553,45
8832,1,1,0,0,0,0,75.2,150,0.026632432432432435,1.9900000000000015,1.0100000000000007,0.1302,0.026632432432432435,0.06662068965517241,75
8833,1,1,0,0,0,0,55.62,66,0.036262499999999996,0.6700000000000004,0.9100000000000006,0.1778,0.036262499999999996,0.09077377049180328,55
8834,1,1,0,0,0,0,25.6,37,0.07959428571428571,1.5100000000000011,0.7700000000000005,0.3898,0.07959428571428571,0.19951875000000002,25
8835,1,1,0,0,0,0,189.2,322,0.0104675,1.0700000000000007,0.6650000000000003,0.075,0.0104675,0.0259198738170347,65
8836,0,0,1,1,0,0,43.88,86,0.04446190476190476,1.260000000000001,0.6000000000000003,0.223,0.04446190476190476,0.11112345679012348,45
8837,0,0,1,1,0,0,22.47,31,0.08584827586206897,1.270000000000001,1.1600000000000008,0.42879999999999996,0.08584827586206897,0.21406923076923073,65
8838,1,1,0,0,0,0,46.22,59,0.04217894736842106,2.780000000000002,1.2850000000000008,0.2152,0.04217894736842106,0.10532962962962962,95
8839,1,1,0,0,0,0,14.4,17,0.13326666666666664,1.9400000000000015,0.9800000000000006,0.6661999999999999,0.13326666666666664,0.33318333333333333,15
8840,1,1,0,0,0,0,33.84,46,0.057086363636363616,2.0400000000000014,1.3050000000000008,0.28479999999999994,0.057086363636363616,0.14278048780487806,35
8841,1,1,0,0,0,0,95.5,133,0.02102290076335878,1.330000000000001,1.355000000000001,0.10300000000000001,0.02102290076335878,0.0525859375,95
8842,1,1,0,0,0,0,190.0,241,0.01037489539748954,0.5100000000000002,0.6550000000000002,0.0638,0.01037489539748954,0.025761864406779664,65
8843,1,1,0,0,0,0,22.45,26,0.08565,1.8500000000000014,0.6050000000000002,0.4276,0.08565,0.21416190476190472,35
8844,1,1,0,0,0,0,35.34,51,0.056995918367346944,1.0800000000000007,0.49500000000000016,0.2824,0.056995918367346944,0.1426826086956522,35
8845,0,0,1,1,0,0,12.7,25,0.15338260869565218,1.8200000000000014,0.8700000000000006,0.7671999999999999,0.15338260869565218,0.38381999999999994,75
8846,1,1,0,0,0,0,89.06,150,0.021970270270270268,0.8300000000000005,1.2650000000000008,0.114,0.021970270270270268,0.05423586206896552,35
8847,1,1,0,0,0,0,55.4,106,0.036298076923076926,1.8600000000000014,0.8450000000000004,0.1772,0.036298076923076926,0.09082376237623761,55
8848,1,1,0,0,0,0,36.1,42,0.05681499999999999,0.9400000000000006,1.0000000000000007,0.27899999999999997,0.05681499999999999,0.14247567567567565,35
8849,1,1,0,0,0,0,61.3,78,0.032023684210526315,1.5600000000000012,1.330000000000001,0.168,0.032023684210526315,0.07937534246575342,95
8850,1,1,0,0,0,0,27.7,32,0.06869333333333331,1.5100000000000011,0.8150000000000004,0.36319999999999997,0.06869333333333331,0.17124444444444442,55
8851,0,0,1,1,0,0,91.7,101,0.02125050505050505,0.5600000000000003,0.6950000000000003,0.114,0.02125050505050505,0.05281458333333333,95
8852,0,0,1,1,0,0,17.28,24,0.11019090909090909,2.690000000000002,0.7250000000000003,0.5982000000000001,0.11019090909090909,0.2803894736842105,85
8853,0,0,1,1,0,0,69.6,127,0.028142399999999998,0.4300000000000001,1.390000000000001,0.1496,0.028142399999999998,0.07015409836065574,25
8854,1,1,0,0,0,0,21.95,27,0.08636800000000001,2.2800000000000016,0.8700000000000006,0.48000000000000004,0.08636800000000001,0.20724545454545454,25
8855,1,1,0,0,0,0,174.8,305,0.011463366336633663,0.5000000000000002,1.4950000000000012,0.0632,0.011463366336633663,0.028634666666666662,75
8856,1,1,0,0,0,0,36.03,60,0.05452413793103448,1.8300000000000014,1.1400000000000008,0.2724,0.05452413793103448,0.13631636363636362,55
8857,0,0,1,1,0,0,29.98,51,0.0642408163265306,1.0400000000000007,1.0100000000000007,0.31479999999999997,0.0642408163265306,0.16060434782608696,45
8858,0,0,1,1,0,0,161.4,312,0.01218967741935484,0.33,0.7100000000000004,0.07100000000000001,0.01218967741935484,0.030362214983713352,55
8859,1,1,0,0,0,0,50.9,87,0.03974588235294118,0.34,0.9650000000000005,0.18960000000000002,0.03974588235294118,0.09969024390243904,25
8860,1,1,0,0,0,0,251.1,473,0.007912951167728239,0.4400000000000001,1.2300000000000009,0.048999999999999995,0.007912951167728239,0.019722649572649572,85
8861,0,0,1,1,0,0,79.75,133,0.024755725190839697,0.7600000000000005,1.350000000000001,0.13,0.024755725190839697,0.0614671875,85
8862,0,0,1,1,0,0,62.16,105,0.031347572815533985,0.7300000000000004,1.1550000000000007,0.1678,0.031347572815533985,0.07797199999999999,65
8863,0,0,1,1,0,0,29.42,52,0.066496,0.5400000000000003,1.3050000000000008,0.3282,0.066496,0.1664978723404255,15
8864,1,1,0,0,0,0,34.66,66,0.057103125,1.1200000000000008,0.5900000000000003,0.2848,0.057103125,0.14279344262295082,35
8865,1,1,0,0,0,0,45.22,86,0.04434999999999999,1.7600000000000013,1.390000000000001,0.2166,0.04434999999999999,0.11100246913580246,45
8866,1,1,0,0,0,0,41.6,60,0.04702758620689653,2.7100000000000017,1.490000000000001,0.23459999999999998,0.04702758620689653,0.11759636363636361,85
8867,0,0,1,1,0,0,29.92,44,0.06365238095238095,2.2100000000000017,1.445000000000001,0.32599999999999996,0.06365238095238095,0.15923589743589744,95
8868,0,0,1,1,0,0,53.03,64,0.036599999999999994,0.8300000000000005,0.5650000000000002,0.1808,0.036599999999999994,0.09113898305084746,55
8869,0,0,1,1,0,0,30.12,44,0.06445238095238096,1.9100000000000015,0.8250000000000004,0.33699999999999997,0.06445238095238096,0.16128205128205128,65
8870,0,0,1,1,0,0,21.78,25,0.08353913043478262,0.9100000000000006,1.0700000000000007,0.43939999999999996,0.08353913043478262,0.21027,25
8871,0,0,1,1,0,0,87.56,130,0.022346875,0.4400000000000001,0.9450000000000005,0.1248,0.022346875,0.055630399999999997,45
8872,1,1,0,0,0,0,45.0,67,0.04435692307692308,1.7000000000000013,1.1500000000000008,0.21880000000000002,0.04435692307692308,0.11099032258064516,45
8873,0,0,1,1,0,0,14.055,21,0.14284210526315788,0.4500000000000001,1.4150000000000011,0.6076,0.14284210526315788,0.34695,5
8874,1,1,0,0,0,0,194.8,303,0.010267774086378736,0.5100000000000002,0.8650000000000004,0.0498,0.010267774086378736,0.025638255033557048,65
8875,0,0,1,1,0,0,135.1,136,0.014450746268656715,0.35000000000000003,0.6350000000000002,0.083,0.014450746268656715,0.03579083969465648,35
8876,1,1,0,0,0,0,25.84,28,0.07946153846153847,0.9300000000000006,0.5200000000000002,0.3902,0.07946153846153847,0.19936521739130433,25
8877,1,1,0,0,0,0,84.2,125,0.02359512195121951,2.6700000000000017,0.6900000000000004,0.12639999999999998,0.02359512195121951,0.05888166666666666,85
8878,0,0,1,1,0,0,20.77,39,0.09311891891891891,1.330000000000001,0.3,0.4472,0.09311891891891891,0.23290588235294116,65
8879,0,0,1,1,0,0,30.48,51,0.06341224489795917,1.1300000000000008,0.36500000000000005,0.30619999999999997,0.06341224489795917,0.15885652173913042,65
8880,1,1,0,0,0,0,45.4,49,0.04427234042553192,1.9900000000000015,0.4450000000000001,0.2164,0.04427234042553192,0.1109,45
8881,0,0,1,1,0,0,29.75,36,0.06634117647058824,0.48000000000000015,0.7850000000000004,0.3272,0.06634117647058824,0.16641290322580646,15
8882,1,1,0,0,0,0,36.06,39,0.056821621621621604,0.8000000000000005,0.3950000000000001,0.27879999999999994,0.056821621621621604,0.14247058823529413,35
8883,1,1,0,0,0,0,149.4,227,0.013339555555555558,0.7300000000000004,1.480000000000001,0.0698,0.013339555555555558,0.03332972972972973,75
8884,1,1,0,0,0,0,184.6,197,0.01059076923076923,0.8500000000000005,0.6500000000000004,0.0622,0.01059076923076923,0.02636875,95
8885,1,1,0,0,0,0,284.8,530,0.0070178030303030305,0.5000000000000002,0.3950000000000001,0.0346,0.0070178030303030305,0.017538666666666664,95
