,PC,RA,SA1,FiringRate_value,Spikes_n_items,Spikes_diff_mean,depth,Pin_Radius,Spikes_diff_time_inrange,Frequency
7615,1,0,0,45.22,78,0.022142857142857145,1.380000000000001,0.3,0.217,45
7616,0,1,0,56.56,101,0.017516,0.7800000000000005,1.1500000000000008,0.1942,45
7617,1,0,0,94.94,174,0.010509826589595374,1.9700000000000015,1.1800000000000008,0.1028,95
7618,0,1,0,29.03,49,0.03334583333333333,1.450000000000001,0.7900000000000005,0.3558,45
7619,1,0,0,34.22,49,0.02854166666666667,2.2500000000000018,0.7250000000000003,0.2848,35
7620,0,1,0,18.23,36,0.053628571428571435,1.5400000000000011,0.5450000000000002,0.5603999999999999,95
7621,1,0,0,54.53,107,0.018333962264150946,2.910000000000002,0.49500000000000016,0.1814,55
7622,0,1,0,1.735,2,0.2388,2.2200000000000015,0.8400000000000005,-1.0,75
7623,0,1,0,16.73,26,0.05832,0.7600000000000005,1.465000000000001,0.5254000000000001,15
7624,1,0,0,94.5,185,0.010566304347826086,2.830000000000002,0.8300000000000005,0.113,95
7625,1,0,0,33.7,38,0.02852972972972973,1.8800000000000014,0.305,0.2848,35
7626,1,0,0,30.84,32,0.030799999999999998,1.7300000000000013,1.465000000000001,0.2992,45
7627,1,0,0,3.15,5,0.31805,2.3400000000000016,0.8750000000000004,-1.0,65
7628,1,0,0,64.3,120,0.015384873949579832,2.760000000000002,1.350000000000001,0.1534,65
7629,0,1,0,17.52,35,0.055558823529411765,1.2000000000000008,1.1800000000000008,0.6315999999999999,35
7630,0,1,0,73.6,77,0.013365789473684211,0.7800000000000005,0.8450000000000004,0.1322,75
7631,1,0,0,44.8,56,0.022109090909090908,2.1400000000000015,0.36000000000000004,0.2164,45
7632,0,1,0,4.57,6,0.16007999999999997,1.0400000000000007,1.1950000000000007,-1.0,15
7633,1,0,0,32.9,39,0.028552631578947375,1.0300000000000007,1.1000000000000008,0.28500000000000003,35
7634,1,0,0,165.5,261,0.006009999999999999,1.7500000000000013,0.9450000000000005,0.0766,85
7635,1,0,0,25.58,44,0.039702325581395345,1.1200000000000008,0.4250000000000001,0.39,25
7636,0,1,0,1.118,2,0.29480000000000006,1.7700000000000014,1.1450000000000007,-1.0,95
7637,1,0,0,21.3,33,0.04441875,1.5700000000000012,0.8850000000000005,0.4438,45
7638,0,1,0,50.06,80,0.019417721518987338,1.360000000000001,1.2950000000000008,0.2004,75
7639,1,0,0,80.4,115,0.012391228070175439,1.440000000000001,1.1900000000000008,0.121,65
7640,1,0,0,34.03,42,0.028521951219512193,1.310000000000001,0.7450000000000003,0.2842,35
7641,0,1,0,30.22,38,0.03156216216216216,0.9300000000000006,1.480000000000001,0.31539999999999996,95
7642,1,0,0,64.25,88,0.015379310344827585,2.2800000000000016,1.1700000000000008,0.15300000000000002,65
7643,1,0,0,55.2,94,0.01812688172043011,1.6000000000000012,1.2400000000000009,0.1774,55
7644,1,0,0,60.78,85,0.016283333333333334,1.5700000000000012,0.9800000000000006,0.16540000000000002,95
7645,1,0,0,218.9,265,0.0045053030303030305,0.47000000000000014,0.5900000000000003,0.055,75
7646,0,1,0,56.6,103,0.01735686274509804,0.5100000000000002,1.300000000000001,0.17220000000000002,35
7647,1,0,0,168.2,239,0.005915966386554622,0.9000000000000006,0.48000000000000015,0.067,85
7648,0,1,0,10.96,16,0.08394666666666666,1.5600000000000012,0.5350000000000001,0.7994,35
7649,1,0,0,223.1,407,0.004478817733990148,0.4500000000000001,0.6650000000000003,0.049999999999999996,65
7650,0,1,0,23.28,27,0.043215384615384614,0.39000000000000007,1.300000000000001,0.4498,5
7651,0,1,0,51.12,90,0.019114606741573035,1.430000000000001,0.7550000000000003,0.18660000000000002,85
7652,1,0,0,34.94,59,0.028486206896551725,1.330000000000001,0.4250000000000001,0.28179999999999994,35
7653,0,1,0,0.551,1,-1.0,1.1900000000000008,0.7850000000000004,-1.0,25
7654,1,0,0,24.7,47,0.03993478260869565,1.1500000000000008,0.7400000000000004,0.3984,25
7655,0,1,0,15.42,27,0.06033076923076923,1.5900000000000012,1.2400000000000009,0.6624,95
7656,1,0,0,73.6,82,0.013328395061728393,2.7500000000000018,1.3950000000000011,0.1328,75
7657,0,1,0,43.72,80,0.022230379746835446,1.1800000000000008,0.9050000000000005,0.22239999999999996,45
7658,1,0,0,45.22,77,0.022176315789473683,1.8400000000000014,0.4250000000000001,0.2188,45
7659,1,0,0,28.73,48,0.03328936170212766,2.6700000000000017,0.9850000000000005,0.32599999999999996,95
7660,1,0,0,183.6,215,0.005400934579439252,1.8300000000000014,1.4150000000000011,0.06860000000000001,95
7661,1,0,0,25.05,44,0.039865116279069766,0.8800000000000006,0.6900000000000004,0.39599999999999996,25
7662,0,1,0,91.2,107,0.010737735849056603,1.1800000000000008,0.34500000000000003,0.11800000000000001,95
7663,1,0,0,40.44,53,0.023853846153846153,1.440000000000001,1.330000000000001,0.24059999999999998,65
7664,0,1,0,109.8,138,0.008912408759124088,0.6700000000000004,0.34,0.0938,95
7665,0,1,0,4.195,6,0.1786,1.8300000000000014,0.4550000000000001,-1.0,45
7666,1,0,0,95.2,165,0.010509756097560975,1.360000000000001,0.7800000000000005,0.10320000000000001,95
7667,0,1,0,25.84,43,0.03808095238095238,0.38000000000000006,0.6300000000000003,0.2626,5
7668,0,1,0,26.69,27,0.03661538461538462,0.8100000000000005,1.420000000000001,0.39239999999999997,25
7669,1,0,0,29.61,33,0.031575,2.620000000000002,1.1600000000000008,0.31579999999999997,95
7670,0,1,0,52.88,63,0.018716129032258062,0.7900000000000005,0.8600000000000005,0.19940000000000002,55
7671,1,0,0,92.1,154,0.010683660130718952,1.320000000000001,0.4150000000000001,0.11840000000000002,95
7672,0,1,0,171.6,335,0.005771856287425149,0.33,1.400000000000001,0.083,45
7673,1,0,0,85.4,169,0.011745238095238095,2.0200000000000014,1.0750000000000006,0.1148,85
7674,0,1,0,4.348,8,0.21002857142857145,1.7200000000000013,0.5900000000000003,-1.0,85
7675,1,0,0,154.0,296,0.006491525423728814,0.39000000000000007,1.2150000000000007,0.0718,45
7676,1,0,0,45.1,57,0.022157142857142854,1.330000000000001,1.3450000000000009,0.2192,45
7677,0,1,0,26.47,30,0.0364,1.7800000000000014,1.335000000000001,0.363,55
7678,1,0,0,187.5,371,0.005289189189189189,1.390000000000001,1.300000000000001,0.06220000000000001,95
7679,0,1,0,11.375,16,0.07498666666666667,1.9000000000000015,0.7600000000000005,0.8158,55
7680,1,0,0,54.06,60,0.01839661016949153,2.3600000000000017,0.34,0.195,55
7681,1,0,0,24.73,44,0.03993023255813953,1.9200000000000015,1.3050000000000008,0.3986,25
7682,1,0,0,180.1,243,0.005433884297520661,2.270000000000002,1.1900000000000008,0.07880000000000001,95
7683,1,0,0,44.88,77,0.022173684210526318,1.7700000000000014,1.1350000000000007,0.219,45
7684,1,0,0,146.8,217,0.0067787037037037035,1.380000000000001,1.0900000000000007,0.0782,75
7685,1,0,0,33.47,35,0.0285235294117647,2.680000000000002,1.3950000000000011,0.28459999999999996,35
7686,0,1,0,22.3,30,0.041896551724137934,1.300000000000001,1.405000000000001,0.44519999999999993,65
7687,1,0,0,143.8,214,0.00684413145539906,1.6300000000000012,0.5300000000000002,0.09200000000000001,75
7688,1,0,0,0.806,1,-1.0,0.7400000000000004,0.5550000000000002,-1.0,5
7689,0,1,0,93.0,126,0.0105328,0.7700000000000005,1.0500000000000007,0.10460000000000001,95
7690,0,1,0,26.72,41,0.036309999999999995,1.1000000000000008,0.7550000000000003,0.3624,55
7691,1,0,0,24.97,29,0.039857142857142855,1.9600000000000015,0.47500000000000014,0.3986,25
7692,0,1,0,18.25,23,0.05051818181818182,1.6100000000000012,0.9600000000000006,0.49879999999999997,75
7693,1,0,0,55.72,63,0.0181,1.2300000000000009,1.1600000000000008,0.1776,55
7694,0,1,0,24.39,46,0.03996888888888889,0.7400000000000004,1.0050000000000006,0.3992,25
7695,0,1,0,38.34,57,0.02497857142857143,1.8900000000000015,0.5150000000000001,0.26159999999999994,95
7696,1,0,0,19.78,27,0.04675384615384615,2.1300000000000017,0.6550000000000002,0.4724,65
7697,1,0,0,186.6,301,0.005326,1.330000000000001,0.4050000000000001,0.069,85
7698,1,0,0,44.7,61,0.021576666666666668,1.9900000000000015,0.6800000000000004,0.22119999999999998,95
7699,0,1,0,2.398,3,0.3778,1.8700000000000014,0.9750000000000005,-1.0,25
7700,1,0,0,85.6,91,0.01161111111111111,1.9000000000000015,0.315,0.1158,85
7701,0,1,0,193.6,238,0.00510042194092827,0.4100000000000001,1.2650000000000008,0.062400000000000004,85
7702,1,0,0,33.53,52,0.028505882352941176,2.4700000000000015,0.35500000000000004,0.29039999999999994,55
7703,1,0,0,41.75,75,0.02351891891891892,2.610000000000002,1.1850000000000007,0.23479999999999998,85
7704,1,0,0,280.0,493,0.0035504065040650405,0.47000000000000014,1.3650000000000009,0.0462,95
7705,0,1,0,24.33,26,0.039752,0.9000000000000006,1.2850000000000008,0.39339999999999997,25
7706,1,0,0,31.17,60,0.0314,1.480000000000001,0.5850000000000002,0.32559999999999995,55
7707,1,0,0,14.75,16,0.06644,1.6500000000000012,1.2450000000000008,0.6662,15
7708,0,1,0,74.6,83,0.013070731707317072,0.7700000000000005,1.1850000000000007,0.1356,95
7709,0,1,0,0.9053,1,-1.0,1.7800000000000014,0.5800000000000003,-1.0,65
7710,0,1,0,3.74,5,0.2714,1.8800000000000014,1.1450000000000007,-1.0,95
7711,0,1,0,24.03,34,0.04001818181818182,1.420000000000001,0.6250000000000002,0.39819999999999994,75
7712,0,1,0,49.1,68,0.02011044776119403,0.47000000000000014,1.0700000000000007,0.19720000000000001,25
7713,0,1,0,31.66,36,0.0308,1.2000000000000008,1.0650000000000006,0.30939999999999995,65
7714,1,0,0,44.0,51,0.0222,2.0200000000000014,0.9750000000000005,0.22139999999999999,45
7715,1,0,0,35.47,47,0.027247826086956518,2.1300000000000017,0.8750000000000004,0.27199999999999996,55
7716,1,0,0,75.44,133,0.013304545454545454,0.6300000000000003,1.1550000000000007,0.13060000000000002,75
7717,1,0,0,15.266,25,0.06623333333333332,0.9900000000000007,1.350000000000001,0.6604,15
7718,0,1,0,33.8,46,0.028533333333333334,0.8300000000000005,1.2850000000000008,0.28459999999999996,35
7719,0,1,0,26.88,32,0.03464516129032257,1.2100000000000009,0.8500000000000005,0.3383999999999999,55
7720,0,1,0,8.33,14,0.11856923076923076,1.270000000000001,1.380000000000001,1.3503999999999998,35
7721,1,0,0,147.6,239,0.006688235294117647,1.0700000000000007,1.0450000000000006,0.0722,75
7722,1,0,0,33.9,37,0.028516666666666673,1.1500000000000008,0.7000000000000004,0.2844,35
7723,1,0,0,34.03,35,0.028523529411764705,2.4600000000000017,0.7500000000000004,0.2848,35
7724,0,1,0,22.36,44,0.044000000000000004,1.5200000000000011,0.34500000000000003,0.41359999999999997,65
7725,1,0,0,103.5,161,0.00965125,0.6300000000000003,0.4550000000000001,0.1068,35
7726,1,0,0,2.896,5,0.42805,0.7800000000000005,0.9850000000000005,-1.0,5
7727,1,0,0,29.11,58,0.033305263157894734,2.1100000000000017,1.4950000000000012,0.33219999999999994,45
7728,0,1,0,132.4,235,0.007501709401709402,0.37000000000000005,1.0600000000000007,0.0818,65
7729,1,0,0,278.8,426,0.0035849411764705885,1.1300000000000008,1.385000000000001,0.0514,95
7730,1,0,0,188.8,325,0.005293827160493827,1.330000000000001,0.8900000000000006,0.06920000000000001,85
7731,1,0,0,281.5,554,0.003539963833634719,0.4200000000000001,0.6650000000000003,0.0434,95
7732,1,0,0,41.1,62,0.023501639344262294,1.7300000000000013,0.35500000000000004,0.2338,85
7733,1,0,0,53.88,72,0.01816619718309859,2.410000000000002,1.2750000000000008,0.181,55
7734,0,1,0,54.56,104,0.01805631067961165,0.7800000000000005,1.2750000000000008,0.179,45
7735,0,1,0,0.619,1,-1.0,1.7700000000000014,0.4000000000000001,-1.0,75
7736,1,0,0,98.4,158,0.010117197452229299,1.2000000000000008,0.48500000000000015,0.1258,55
7737,1,0,0,33.38,43,0.02856190476190476,2.0000000000000013,0.46000000000000013,0.2796,75
7738,0,0,1,1.869,3,0.34469999999999995,0.35000000000000003,0.8150000000000004,-1.0,55
7739,0,1,0,44.56,62,0.021695081967213117,0.8700000000000006,0.9550000000000005,0.21899999999999997,65
7740,0,1,0,1.729,2,0.12740000000000007,1.7400000000000013,0.7500000000000004,-1.0,55
7741,1,0,0,33.94,56,0.02853818181818182,2.0300000000000016,0.4200000000000001,0.28459999999999996,35
7742,0,1,0,46.4,80,0.021043037974683543,0.8100000000000005,0.5700000000000003,0.20980000000000001,95
7743,0,1,0,108.5,140,0.00901294964028777,0.4400000000000001,0.49000000000000016,0.1028,75
7744,0,1,0,13.22,26,0.070856,1.8200000000000014,1.0400000000000007,0.6836,35
7745,0,1,0,20.36,28,0.04728148148148148,1.2300000000000009,0.7100000000000004,0.477,65
7746,1,0,0,223.8,378,0.004457824933687003,0.7300000000000004,1.2850000000000008,0.05,75
7747,1,0,0,147.5,203,0.006683168316831684,0.6900000000000004,1.0450000000000006,0.06920000000000001,75
7748,0,1,0,97.6,133,0.010074242424242425,0.5600000000000003,1.440000000000001,0.1052,85
7749,0,1,0,2.598,4,0.31400000000000006,1.390000000000001,1.1000000000000008,-1.0,35
7750,1,0,0,187.0,286,0.005324210526315789,1.2500000000000009,1.1100000000000008,0.0734,75
7751,1,0,0,46.22,81,0.021205,1.8700000000000014,0.8950000000000005,0.2132,95
7752,1,0,0,4.688,5,0.16665000000000002,2.3500000000000014,0.6800000000000004,-1.0,15
7753,1,0,0,77.44,147,0.012878082191780821,0.8500000000000005,0.9950000000000006,0.1398,35
7754,0,1,0,131.6,149,0.007466216216216216,0.47000000000000014,0.6750000000000003,0.0834,95
7755,1,0,0,15.27,30,0.06600689655172415,1.350000000000001,1.1250000000000007,0.6494,15
7756,0,0,1,1.208,2,0.6824000000000001,0.3,0.7900000000000005,-1.0,25
7757,1,0,0,42.44,80,0.023065822784810126,2.0400000000000014,1.1550000000000007,0.2304,65
7758,0,1,0,1.079,2,0.27459999999999996,2.0300000000000016,0.31,-1.0,65
7759,1,0,0,110.25,156,0.009011612903225807,1.1800000000000008,0.38500000000000006,0.1002,55
7760,0,1,0,1.92,3,0.33120000000000005,2.5900000000000016,0.5750000000000002,-1.0,75
7761,1,0,0,25.47,38,0.039675675675675676,1.350000000000001,0.39000000000000007,0.3898,25
7762,1,0,0,219.9,314,0.004546325878594249,1.0400000000000007,0.46500000000000014,0.060200000000000004,75
7763,1,0,0,216.9,292,0.00462061855670103,0.37000000000000005,0.8850000000000005,0.0586,55
7764,1,0,0,85.6,133,0.011737878787878787,1.1600000000000008,1.430000000000001,0.11520000000000001,85
7765,0,1,0,57.97,69,0.016708823529411762,0.8100000000000005,0.6100000000000003,0.1708,75
7766,1,0,0,16.31,23,0.059054545454545464,2.720000000000002,1.485000000000001,0.6104,45
7767,1,0,0,73.56,129,0.0134171875,0.5300000000000002,0.6550000000000002,0.1564,25
7768,1,0,0,24.61,25,0.039875,2.640000000000002,0.8800000000000006,0.3984,25
7769,0,1,0,8.695,11,0.10766,2.1000000000000014,1.3050000000000008,1.0766,65
7770,1,0,0,84.1,120,0.011835294117647058,2.730000000000002,0.6600000000000004,0.1262,85
7771,1,0,0,163.9,214,0.006015023474178404,1.6200000000000012,0.4050000000000001,0.0752,85
7772,1,0,0,169.1,266,0.00591245283018868,0.4200000000000001,1.0600000000000007,0.0588,55
7773,1,0,0,124.25,137,0.007960294117647058,1.2400000000000009,1.3650000000000009,0.09880000000000001,65
7774,1,0,0,64.4,69,0.01508529411764706,1.8200000000000014,0.36500000000000005,0.15940000000000001,75
7775,0,1,0,18.2,34,0.05077575757575758,1.8900000000000015,1.0300000000000007,0.5085999999999999,65
7776,1,0,0,17.44,20,0.05495789473684211,2.660000000000002,0.31,0.5556,45
7777,1,0,0,7.242,12,0.13227272727272726,2.820000000000002,0.32,1.3659999999999999,45
7778,1,0,0,41.6,45,0.023413636363636362,1.350000000000001,0.6350000000000002,0.23559999999999998,65
7779,1,0,0,91.9,134,0.010702255639097744,1.260000000000001,0.8600000000000005,0.11599999999999999,95
7780,1,0,0,28.14,43,0.03345714285714286,1.9700000000000015,0.7250000000000003,0.3286,65
7781,0,1,0,7.895,12,0.1080909090909091,2.880000000000002,0.6300000000000003,0.8929999999999999,85
7782,1,0,0,22.95,28,0.04071851851851852,1.420000000000001,1.0500000000000007,0.3998,25
7783,0,1,0,36.78,71,0.026542857142857142,0.8200000000000005,1.4350000000000012,0.2894,65
7784,1,0,0,33.66,41,0.02854,2.950000000000002,0.8900000000000006,0.28459999999999996,35
7785,1,0,0,148.2,280,0.006762007168458781,0.4500000000000001,1.0750000000000006,0.07300000000000001,65
7786,0,1,0,1.688,3,0.6685,2.490000000000002,0.7050000000000003,-1.0,65
7787,1,0,0,0.5796,1,-1.0,2.3800000000000017,0.7950000000000004,-1.0,35
7788,1,0,0,165.0,309,0.005964935064935064,0.9900000000000007,1.335000000000001,0.08100000000000002,85
7789,1,0,0,86.0,125,0.011556451612903227,1.2300000000000009,1.315000000000001,0.10660000000000001,55
7790,1,0,0,65.25,73,0.015327777777777777,1.430000000000001,0.7050000000000003,0.1502,65
7791,0,1,0,52.66,60,0.018176271186440676,1.1400000000000008,1.1050000000000006,0.1814,55
7792,0,1,0,92.25,131,0.01069076923076923,0.8900000000000006,1.375000000000001,0.1152,95
7793,0,1,0,4.77,9,0.174875,0.8900000000000006,1.0750000000000006,-1.0,15
7794,1,0,0,195.2,231,0.005090434782608695,1.2300000000000009,1.0950000000000006,0.0734,75
7795,1,0,0,55.2,96,0.018126315789473685,1.8700000000000014,0.6650000000000003,0.1772,55
7796,0,0,1,2.969,4,0.3284,0.35000000000000003,0.9200000000000006,-1.0,75
7797,1,0,0,0.8945,1,-1.0,2.620000000000002,0.4100000000000001,-1.0,15
7798,0,1,0,27.97,50,0.03480816326530613,1.0600000000000007,1.1850000000000007,0.3464,75
7799,1,0,0,95.94,108,0.010497196261682242,0.5200000000000002,0.48000000000000015,0.1034,95
7800,0,0,1,0.678,1,-1.0,0.36000000000000004,1.0200000000000007,-1.0,55
7801,0,1,0,17.23,24,0.05605217391304347,0.7700000000000005,0.6100000000000003,0.5586,15
7802,1,0,0,48.8,80,0.020154430379746836,2.1500000000000017,1.2950000000000008,0.20620000000000002,75
7803,1,0,0,17.36,26,0.054287999999999996,2.0600000000000014,1.0650000000000006,0.5287999999999999,35
7804,0,1,0,7.41,12,0.1189818181818182,1.420000000000001,1.1350000000000007,1.1114,45
7805,1,0,0,0.7295,1,-1.0,1.1400000000000008,1.0550000000000006,-1.0,5
7806,1,0,0,85.2,158,0.011745222929936305,1.7000000000000013,0.9100000000000006,0.115,85
7807,0,1,0,73.44,125,0.013343548387096775,1.0400000000000007,1.0150000000000006,0.13240000000000002,75
7808,1,0,0,75.25,139,0.013307246376811592,1.0600000000000007,0.4500000000000001,0.13040000000000002,75
7809,1,0,0,55.06,94,0.017707526881720427,1.450000000000001,0.7900000000000005,0.18,85
7810,1,0,0,36.44,68,0.026659701492537314,1.6700000000000013,0.9550000000000005,0.2666,75
7811,1,0,0,83.5,112,0.011758558558558558,2.7100000000000017,0.6100000000000003,0.1172,85
7812,0,1,0,5.707,7,0.12096666666666667,2.4300000000000015,0.4100000000000001,-1.0,55
7813,1,0,0,205.8,238,0.004872573839662447,0.47000000000000014,1.0600000000000007,0.057999999999999996,75
7814,0,0,1,4.18,6,0.19363999999999998,0.33,1.2100000000000009,-1.0,65
7815,1,0,0,95.44,158,0.010509554140127388,0.6100000000000003,1.335000000000001,0.1034,95
7816,1,0,0,6.02,8,0.1877142857142857,0.35000000000000003,0.335,-1.0,5
7817,1,0,0,82.5,118,0.011791452991452993,1.1700000000000008,0.5200000000000002,0.11780000000000002,85
7818,0,1,0,2.842,4,0.18820000000000003,2.7500000000000018,1.4350000000000012,-1.0,95
7819,0,1,0,99.75,170,0.009963313609467455,0.5000000000000002,1.0950000000000006,0.1112,35
7820,0,1,0,88.2,157,0.011221794871794871,0.5000000000000002,0.9750000000000005,0.12440000000000001,45
7821,1,0,0,222.9,374,0.004461662198391421,0.8100000000000005,1.0600000000000007,0.0516,75
7822,0,1,0,18.95,33,0.04933124999999999,1.1400000000000008,0.39000000000000007,0.5368,95
7823,1,0,0,74.75,75,0.013283783783783783,2.2100000000000017,0.325,0.13,75
7824,1,0,0,34.4,38,0.028481081081081078,0.9900000000000007,0.9200000000000006,0.28300000000000003,35
7825,1,0,0,34.2,49,0.02853333333333333,2.960000000000002,1.470000000000001,0.28459999999999996,35
7826,0,1,0,43.8,50,0.021755102040816324,1.410000000000001,0.36000000000000004,0.22820000000000001,75
7827,0,1,0,24.05,38,0.03934594594594595,1.420000000000001,0.7100000000000004,0.4196,55
7828,1,0,0,21.31,32,0.04442580645161291,1.5700000000000012,0.4100000000000001,0.44459999999999994,45
7829,1,0,0,110.44,176,0.009060571428571428,0.4500000000000001,0.8700000000000006,0.08620000000000001,55
7830,1,0,0,126.5,203,0.007783168316831683,0.8500000000000005,0.35000000000000003,0.09060000000000001,65
7831,1,0,0,35.22,69,0.028455882352941178,1.1600000000000008,0.7350000000000003,0.2788,35
7832,0,1,0,18.11,29,0.05190714285714286,0.4400000000000001,0.5600000000000003,0.5953999999999999,5
7833,1,0,0,0.6177,1,-1.0,1.440000000000001,0.46000000000000013,-1.0,5
7834,1,0,0,36.06,40,0.026646153846153844,2.700000000000002,0.35500000000000004,0.2662,75
7835,0,1,0,26.31,34,0.03625454545454545,1.0700000000000007,0.32,0.35719999999999996,55
7836,1,0,0,85.2,167,0.01174578313253012,1.0500000000000007,1.0050000000000006,0.11520000000000001,85
7837,0,1,0,31.55,54,0.03081132075471698,1.0000000000000007,0.9650000000000005,0.3086,55
7838,0,1,0,1.565,3,0.6990000000000001,1.500000000000001,0.8150000000000004,-1.0,35
7839,1,0,0,89.44,94,0.011156989247311826,0.49000000000000016,0.9500000000000006,0.11660000000000001,45
7840,1,0,0,85.7,95,0.011731914893617022,0.6400000000000003,0.7750000000000004,0.11560000000000001,85
7841,0,1,0,124.75,165,0.007860975609756097,0.49000000000000016,1.3250000000000008,0.092,65
7842,1,0,0,145.0,170,0.006724260355029587,0.8500000000000005,1.1650000000000007,0.07840000000000001,75
7843,1,0,0,54.84,66,0.018104615384615382,2.1000000000000014,0.38500000000000006,0.1772,55
7844,0,1,0,11.266,15,0.07892857142857143,2.8500000000000023,1.2550000000000008,0.8572,85
7845,0,1,0,23.34,42,0.04166341463414634,1.2100000000000009,1.2250000000000008,0.4428,45
7846,0,1,0,92.2,104,0.010718446601941748,0.6600000000000004,0.4200000000000001,0.1156,95
7847,0,1,0,5.75,11,0.1674,1.5600000000000012,1.0600000000000007,1.674,55
7848,0,1,0,164.8,268,0.005991011235955057,0.38000000000000006,0.7700000000000005,0.07200000000000001,85
7849,1,0,0,127.9,216,0.0077227906976744184,0.9800000000000006,1.0750000000000006,0.0834,65
7850,0,1,0,72.06,84,0.013440963855421685,0.7000000000000004,0.6600000000000004,0.13740000000000002,95
7851,1,0,0,109.0,151,0.009117333333333333,0.6600000000000004,1.1500000000000008,0.0954,55
7852,1,0,0,127.1,129,0.007725,0.6600000000000004,0.6850000000000003,0.07980000000000001,65
7853,0,1,0,41.84,67,0.023330303030303028,0.7800000000000005,1.0800000000000007,0.2222,85
7854,1,0,0,80.7,102,0.012374257425742574,0.32,0.6350000000000002,0.1246,55
7855,0,1,0,81.25,103,0.011866666666666666,1.0500000000000007,0.9900000000000007,0.128,85
7856,0,1,0,9.18,18,0.09571764705882353,1.450000000000001,0.9050000000000005,0.76,75
7857,0,1,0,43.4,71,0.022345714285714285,1.0300000000000007,1.0900000000000007,0.22139999999999999,95
7858,0,1,0,21.92,27,0.04163846153846154,0.9500000000000006,0.8750000000000004,0.40259999999999996,25
7859,1,0,0,283.0,442,0.003531972789115646,0.8400000000000005,0.35000000000000003,0.0394,95
7860,1,0,0,15.67,25,0.06574999999999999,0.39000000000000007,1.270000000000001,0.6504,15
7861,1,0,0,75.44,122,0.01330413223140496,1.270000000000001,0.7500000000000004,0.13040000000000002,75
7862,0,1,0,36.38,38,0.026297297297297295,0.9100000000000006,0.6850000000000003,0.26639999999999997,75
7863,1,0,0,57.06,68,0.016961194029850746,1.5800000000000012,0.5350000000000001,0.1764,95
7864,0,1,0,36.47,38,0.026108108108108107,0.9800000000000006,0.9000000000000006,0.264,55
7865,1,0,0,136.6,263,0.007223664122137404,0.4400000000000001,1.3250000000000008,0.0872,35
7866,0,1,0,30.45,38,0.031567567567567574,1.0500000000000007,0.8150000000000004,0.31539999999999996,95
7867,1,0,0,0.505,1,-1.0,0.9600000000000006,0.7950000000000004,-1.0,5
7868,1,0,0,0.5747,1,-1.0,0.47000000000000014,1.1450000000000007,-1.0,5
7869,1,0,0,25.66,26,0.036344,1.6400000000000012,0.33,0.36319999999999997,55
7870,1,0,0,185.4,265,0.005375757575757575,1.8100000000000014,0.37000000000000005,0.0684,95
7871,1,0,0,186.4,212,0.005306161137440759,1.2200000000000009,1.1150000000000007,0.06220000000000001,95
7872,1,0,0,78.6,129,0.012784375,0.32,1.330000000000001,0.131,75
7873,0,1,0,9.25,17,0.10391249999999999,0.8200000000000005,0.4050000000000001,0.859,15
7874,1,0,0,14.2,26,0.06665599999999999,1.2300000000000009,0.7750000000000004,0.6663999999999999,15
7875,0,1,0,11.23,21,0.08664000000000001,1.6800000000000013,1.1000000000000008,0.8709999999999999,65
7876,1,0,0,25.28,34,0.0398060606060606,0.9600000000000006,1.0900000000000007,0.39599999999999996,25
7877,1,0,0,69.94,107,0.014028301886792452,1.5100000000000011,0.8250000000000004,0.1502,95
7878,0,1,0,238.9,406,0.004138765432098766,0.33,0.5200000000000002,0.0576,85
7879,0,1,0,3.031,6,0.31951999999999997,2.720000000000002,0.5150000000000001,-1.0,65
7880,0,1,0,165.9,317,0.005953797468354429,0.32,0.8800000000000006,0.07060000000000001,85
7881,1,0,0,170.0,278,0.005870036101083032,0.7200000000000004,0.7550000000000003,0.0556,85
7882,1,0,0,65.75,87,0.015330232558139532,1.2000000000000008,0.37500000000000006,0.1502,65
7883,0,1,0,30.56,31,0.031193333333333333,1.0200000000000007,0.3950000000000001,0.315,95
7884,0,1,0,1.915,3,0.38480000000000003,1.260000000000001,0.9200000000000006,-1.0,35
7885,1,0,0,185.5,323,0.0053074534161490685,1.7200000000000013,1.280000000000001,0.06720000000000001,95
7886,0,1,0,99.06,131,0.009938461538461538,0.5200000000000002,0.5450000000000002,0.1108,45
7887,0,1,0,35.97,69,0.027391176470588235,0.8700000000000006,1.470000000000001,0.28279999999999994,95
7888,0,1,0,56.84,100,0.017446464646464648,0.5900000000000003,1.430000000000001,0.17920000000000003,55
7889,0,1,0,66.56,78,0.014735064935064936,0.5200000000000002,0.9350000000000005,0.1334,65
7890,0,1,0,28.62,35,0.03410588235294117,0.6300000000000003,0.5450000000000002,0.3308,15
7891,0,1,0,1.927,2,0.7086,1.5700000000000012,0.35500000000000004,-1.0,55
7892,1,0,0,186.8,273,0.005333088235294117,1.420000000000001,1.1900000000000008,0.0618,95
7893,0,1,0,33.34,51,0.028608,1.6200000000000012,0.5900000000000003,0.2848,95
7894,1,0,0,24.39,44,0.039972093023255814,2.0700000000000016,0.8450000000000004,0.3998,25
7895,0,1,0,127.25,169,0.007773809523809524,0.36000000000000004,1.2200000000000009,0.08860000000000001,65
7896,1,0,0,0.6265,1,-1.0,1.290000000000001,0.5650000000000002,-1.0,15
7897,1,0,0,16.64,30,0.05593793103448276,2.680000000000002,1.1800000000000008,0.5442,45
